eleccion,codigo_localidad,localidad,nombre_puesto,votos_totales,votos_ph,pct_ph,sitio_oficial,direccion,latitud,longitud
Alcaldía 2023,15,LOCALIDAD 15 ANTONIO NARIÑO,SAN ANTONIO,3607,685,18.99,Gimnasio Monseñor Manuel María Camargo,CLL 6 Sur # 14 - 49 / CRA 14 # 6 - 51 Sur,4.587600360000067,-74.09360645999999
Alcaldía 2023,15,LOCALIDAD 15 ANTONIO NARIÑO,SANTANDER,2004,349,17.42,Colegio Distrital Francisco Jose de Paula - Sede A,CLL 23 Sur # 27 - 27,4.589816230000054,-74.11035550999998
Alcaldía 2023,15,LOCALIDAD 15 ANTONIO NARIÑO,SANTANDER SUR,1964,430,21.89,Colegio Distrital Francisco Jose de Paula - Sede B,CLL 29 Sur # 29 A - 47,4.590989210000032,-74.11432248999995
Alcaldía 2023,15,LOCALIDAD 15 ANTONIO NARIÑO,SENA,3912,836,21.37,SENA Centro Distrital (San Jorge Central),AV CRA 30 # 17 B - 25 Sur/AV CRA 30 # 17 - 91 Sur,4.595189790000063,-74.11194130999996
Alcaldía 2023,15,LOCALIDAD 15 ANTONIO NARIÑO,VILLA MAYOR,5621,1080,19.21,Centro Comercial Centro Mayor,CLL 38 A Sur # 34 D - 51,4.592644460000031,-74.12509334999999
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,ALCALA,6334,1276,20.15,Colegio Distrital Benjamín Herrera - Sede B,CRA 51 C # 33 - 41 Sur,4.601979990000075,-74.12717777999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,ALCALDIA PUENTE ARANDA,5055,783,15.49,Alcaldía Local de Puente Aranda,CRA 31 D # 04 - 43,4.605798810000067,-74.10315106999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,ALQUERIA,4343,804,18.51,Colegio Distrital Julio Garavito - Sede A,CLL 40 B Sur # 52 C - 60,4.599751690000062,-74.13425670999999
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,AUTOPISTA SUR,1922,315,16.39,Salón Comunal Barrio Autopista Sur,CLL 38 Sur # 50 A - 70 / CRA 51 # 37 A - 52 Sur,4.598533670000052,-74.12678912999996
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,C.C. OUTLET FACTORY,2338,370,15.83,Centro Comercial Outlet Factory,AV CLL 9 # 62 - 84 entrada 1 y 2,4.629242370000043,-74.11836959999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CARRERA CENTRO COMERCIAL,1262,190,15.06,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CENTRO EDUCATIVO DISTRITAL ESPAÑA,297,66,22.22,Colegio Distrital Centro Educativo España,CLL 18 # 35 - 25,4.621806080000056,-74.09303401999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CENTRO PARA CIEGOS  CRAC,912,203,22.26,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CIUDAD MONTES,5825,1048,17.99,Colegio Nacional de Cultura Popular,CRA 51 # 16 -64 Sur,4.60615837000006,-74.12029329999996
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,COLEGIO DISTRITAL SORRENTO,1828,360,19.69,Colegio Distrital Sorrento Sede A,CLL 5 B # 53 C - 74,4.622991050000053,-74.11328684999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,COLEGIO ROMULO GALLEGO,944,177,18.75,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,COLON,6861,1030,15.01,Colegio José Allamano,CLL 4 # 56 - 03,4.620190370000046,-74.11942847999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,COLONIA ORIENTAL,1914,333,17.4,Salón Comunal Colonia Oriental,CLL 4 A # 51 A - 90,4.618300000000033,-74.11489999999998
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CULTURA POPULAR,913,195,21.36,Colegio Distrital Cultura Popular Sede A,CLL 32 Sur # 51 - 12,4.601407540000025,-74.12538361999998
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,CUNDINAMARCA,1215,262,21.56,Colegio Distrital España - Sede B,CLL 19 C # 33 - 30,4.6226899300000355,-74.08933231999998
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,DELICIAS MUZU,4524,955,21.11,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,EL JAZMIN,4509,828,18.36,Colegio Distrital Jazmín - Sede A,CLL 1 H # 40 D - 13,4.609959440000068,-74.11487266999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,EL REMANZO,1527,300,19.65,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,EL TEJAR,3902,783,20.07,Colegio Distrital Luis Vargas Tejada - Sede B,CRA 52 D # 24 - 50 Sur / CRA 52 D # 24 - 48 Sur,4.608584810000025,-74.12752014999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,GALAN,5324,931,17.49,Colegio Distrital José Manuel Restrepo,CLL 2 Bis # 56 A - 37,4.617260900000076,-74.12247562999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,INSTITUTO DE INTEGRACION CULTURAL,815,135,16.56,Instituto de Integración Cultural,CLL 5 C # 31 C - 16,4.607929010000021,-74.10099576999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,JORGE GAITAN CORTES,302,56,18.54,Colegio Distrital Marco Antonio Carreño Sede A,CLL 17 B Sur # 34 A - 21 / CRA 34 # 17A - 70 Sur,4.597531100000026,-74.11216462999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,JOSE JOAQUIN CASAS SEDE A,216,46,21.3,,,,
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA ASUNCION,3744,650,17.36,Colegio Distrital Marco Antonio Carreño - Sede C,CRA 32 B #1 D - 21,4.60269444000005,-74.10681925999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA FRANCIA,2309,433,18.75,Salón Comunal La Francia,DIAG 5 F Bis A # 43 B - 02,4.620199920000061,-74.10746025999998
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA PONDEROSA,3971,661,16.65,Colegio Distrital Luis Carlos Galán,CLL 1 B # 52 A - 02,4.611495330000025,-74.11908075999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA PRADERA,2928,510,17.42,Colegio Distrital Silveria Espinosa Rendon - Sede B,CLL 4 B # 65 - 31,4.623994110000069,-74.12182555999993
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA PRIMAVERA,4844,800,16.52,Colegio Distrital El Jazmín - Sede B,CRA 41 B # 4 C – 27,4.6155186800000365,-74.10939312999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LA TRINIDAD,1886,328,17.39,Colegio Distrital Silvera Espinosa Rendón - Sede C,CLL 5 B # 60 - 29,4.626988280000035,-74.11704187999999
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LOS ANGELES,1085,216,19.91,Colegio Distrital Julio Garavito Sede B,CLL 39 Sur # 51 F - 59 / CLL 39 Sur # 51 F - 21,4.599680020000051,-74.13075839999993
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LOS SAUCES,3908,638,16.33,Salón Comunal Villas del Rosario,TRV 38 # 29 B - 61 Sur,4.596838560000037,-74.11885338999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,LUIS CARLOS GALAN SARMIENTO,2237,379,16.94,Colegio Luis Carlos Galán Sarmiento Sede B,CLL 2 A # 47 - 59,4.611871060000055,-74.11809662999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,MILENTA,3328,618,18.57,Colegio Distrital Luis Vargas Tejada - Sede A,CRA 52 C # 19 A - 76 Sur,4.6095319800000425,-74.12565622999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,PRIMAVERA Y GORGONZOLA,1994,387,19.41,Salón Comunal Primavera y Gorgonzola,CRA 41B # 5 - 57,4.616300000000024,-74.10769999999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,PUENTE ARANDA,1617,243,15.03,Colegio Distrital José Joaquín Casas - Sede A,CRA 56 # 15 - 41,4.632026550000035,-74.10888559999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALAZAR GOMEZ,1879,337,17.94,Colegio Distrital Francisco José de Sucre,CLL 11 # 65 B - 10,4.6335643900000605,-74.11809821999998
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL BOCHICA CENTRAL,458,58,12.66,Salón Comunal Bochica Central,CRA 35 # 1 C - 30,4.603028030000075,-74.10840604999999
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL JOSE ANTONIO GALAN,1137,178,15.66,Salón Comunal José Antonio Galán,DIAG 2 # 57 - 39,4.6178096600000345,-74.12330054999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL NUEVA PRIMAVERA,690,128,18.55,Salón Comunal Nueva Primavera,CRA 43 B # 4 - 26 /CRA 43 # 4 B - 72,4.617838490000054,-74.11017334999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL RAFAEL EUCALIPTOS,71,16,22.54,Salón Comunal Rafael Eucaliptos,CRA 53 B Bis # 4 C - 04,4.61952481000003,-74.11451810999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL TORREMOLINOS I,365,46,12.6,Salón Comunal Torremolinos I,CRA 52 Bis # 19 - 53 / Cl 19A Sur # 52A - 51,4.608688640000025,-74.12350125999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL VERAGUAS,1666,254,15.25,Salón Comunal Veraguas Central,CLL 4 A # 32 A - 77 / CLL 4 A # 32 A - 75,4.606667880000032,-74.10320906999993
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALON COMUNAL VILLA INES,434,54,12.44,Salón Comunal Villa Inés,CRA 38 A # 1 D - 30,4.606371070000023,-74.11175211999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALÓN COMUNAL COLÓN,1917,311,16.22,Salón Comunal Barrio Colón,CRA 53F # 4G - 04,4.6222569600000725,-74.11500637999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SALÓN COMUNAL LA TRINIDAD,1394,242,17.36,Salón Comunal La Trinidad,CRA 58 # 4 B - 31,4.623040510000067,-74.11877985999996
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SAN ANDRESITO,1665,242,14.53,Centro Comercial Puerto López,CRA 38 # 10 - 90,4.616956960000039,-74.10142829999995
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SAN EUSEBIO,971,183,18.85,Colegio Distrital Benjamín Herrera Sede A,CRA 51 A # 26 - 38 Sur,4.60340012000006,-74.12382050999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SAN RAFAEL,4024,680,16.9,Colegio Distrital Rafaél Sorrento - Sede B,CLL 4 F # 53 - 55,4.619919490000029,-74.11365582999997
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SANTA MATILDE,4154,719,17.31,Colegio Distrital Marco Antonio Carreño - Sede B,CLL 1 # 34 B 20 / CLL 1 B # 35 - 20,4.603050430000053,-74.10943883999994
Alcaldía 2023,16,LOCALIDAD 16 PUENTE ARANDA,SANTA RITA,5449,1015,18.63,Colegio Distrital de Cultura Popular - Sede B,CRA 41 # 34 - 35 Sur,4.598047750000035,-74.12372762999996
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,ALCALDIA MAYOR,4463,1192,26.71,Parqueadero de La Alcaldía Mayor y Palacio de Justicia,"CRA 8 # 10 - 65 Entre Calles 10, 11 y 12",4.598427600000036,-74.07650555999999
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,ARCHIVO DISTRITAL,3844,1171,30.46,Archivo Distrital,CLL 6 B # 5 - 75,4.5916819900000405,-74.07713534999993
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,AUTONOMA DE COLOMBIA,931,268,28.79,Fundación Universidad Autónoma de Colombia,CLL 12 B # 4 - 31,4.598427880000031,-74.07209575999997
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,COLEGIO MAYOR SAN BARTOLOME,2066,559,27.06,Colegio Mayor San Bartolomé,CRA 7 # 9 - 54,4.596770700000036,-74.07607922999995
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,EGIPTO,2740,605,22.08,Escuela Nacional de Comercio -  Sede B,CRA 3 Este # 9 - 77,4.592943400000024,-74.07001943999995
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,EGIPTO ESCUELA QUINTA DIAZ,673,172,25.56,Escuela Nacional de Comercio (Sede Bachillerato),CLL 9A # 0 - 30 Este / CLL 9 A # 0 - 22 Este,4.593216810000058,-74.07054775999995
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,LA CONCORDIA,4101,1367,33.33,Colegio Distrital La Concordia,CLL 12D # 1A - 09 / CLL 12C # 1A - 24,4.598773000000051,-74.06917662999996
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,LA SALLE CANDELARIA,578,143,24.74,Universidad de La Salle,CRA 2 # 10 - 70 / CRA 2 # 10 - 52 ,4.5949023900000725,-74.07107874999997
Alcaldía 2023,17,LOCALIDAD 17 CANDELARIA,MURILLO TORO,3319,815,24.56,Ministerio de las Tecnologías de la Información,CRA 8 # 12 A - 14 / CRA 7 # 12 A - 37,4.6001000000000545,-74.07499999999999
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,ALCALDIA QUIROGA,5004,1167,23.32,Colegio Distrital Clemencia de Caycedo,CLL 32 Sur # 22 - 30,4.580469760000028,-74.11464625999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,ALEJANDRO OBREGON GUSTAVO REST,3342,654,19.57,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,ALEXANDER FLEMING SAN JORGE,3425,686,20.03,Colegio Distrital Alexander Fleming - Sede B,CLL 43 Sur # 16 A - 40 /DIAG 45 Bis B Sur # 13 F - 41,4.5715935500000455,-74.12031360999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,ALIANZA QUIROGA,2394,581,24.27,Colegio Distrital Alianza Quiroga,CRA 23 # 35 - 20 Sur,4.57960324000004,-74.11728742999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,BRAVO PAEZ,2207,430,19.48,Colegio Distrital Rafael Delgado Salguero (General Paez) - Sede A,CRA 26 B # 35 B - 49 Sur,4.5848005000000285,-74.12037853999993
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,CAFAM SANTA LUCIA,1039,276,26.56,Colegio Distrital Cafam Santa Lucía,DIAG 36 Sur # 16 B - 26 / CRA 13 G # 37 - 80 Sur,4.5747160000000235,-74.11847699999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,CENTENARIO,2451,530,21.62,Instituto San Pablo Apóstol - ISPA,CRA 24 B # 29 A - 02 Sur,4.584835380000072,-74.11268451999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,CENTRAL QUIROGA,2948,615,20.86,Colegio Distrital Bravo Páez,CLL 37 Sur # 23 - 51,4.579885020000063,-74.11908819999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,CIUDAD BOCHICA SUR,5912,1293,21.87,Colegio Distrital Alfredo Iriarte - Sede A,TRV 5 J # 48 F - 69 Sur / TRV 5 L Bis # 48 F - 69 Sur,4.557649000000026,-74.11213381999994
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,CLARET,3424,700,20.44,Colegio Distrital Manuel del Socorro Rodríguez - Sede B,CLL 46 Sur # 27 - 12,4.583001400000057,-74.12841806999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,COLEGIO  RESTREPO MILLAN SEDE  A,932,242,25.97,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,COLEGIO  TORIBIO DE MOGROVEJO,175,42,24.0,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,COLEGIO JOSE MARTI LUIS LOPEZ DE MESA,163,37,22.7,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,COUNTRY SUR,7190,1628,22.64,Colegio Distrital Enrique Olaya Herrera,CRA 10 # 31 - 29 Sur,4.5681729900000505,-74.10245540999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,COVIVIENDA DEL SUR ORIENTE,3956,891,22.52,Colegio Distrital Diana Turbay - Sede A,DIAG 48 Z Sur # 4 B - 10,4.547539880000045,-74.11013650999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,DIANA TURBAY,2296,598,26.05,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,EL MIRADOR,122,26,21.31,Colegio Distrital Alfredo Iriarte Sede B,DIAG 48 J Sur # 9 - 14,4.559660060000056,-74.11626096999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,EL SOCORRO SUR,1864,389,20.87,Colegio Distrital Alexander Fleming - Sede D,CLL 50 B Sur # 13 A - 32,4.564808620000065,-74.12448236999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,ESTADOS UNIDOS DE AMERICA,621,126,20.29,Colegio Distrital Estados Unidos de América,CLL 22 Sur # 22 - 65 / CLL 22 Sur # 24 B - 65,4.584815530000071,-74.10600814999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,GRANJAS DE SAN PABLO,2189,426,19.46,Colegio Distrital José Marti - Sede C,CLL 40 D Sur # 12 J - 39,4.57151293000004,-74.11613731999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,GUSTAVO RESTREPO,3633,778,21.41,Colegio Distrital Gustavo Restrepo - Sede A,CRA 12 H Bis B # 28 C - 24 Sur,4.575755500000071,-74.10616393999999
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,IDIPRON UPI MOLINOS,1056,202,19.13,IDIPRON UPI Molinos (Unidad de Prevención Infantil),CRA 5 A Bis # 48N-48 Sur,4.553168190000065,-74.10886904999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,INGLES,3710,829,22.35,Colegio Distrital Restrepo Millán - Sede B,CLL 40 Sur # 26 - 90 / CLL 41 Sur # 26 - 44,4.583322850000059,-74.12341538999993
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,INTEG. RAFAEL DELGADO SALGUERO,482,91,18.88,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LA MARQUEZA,761,178,23.39,Integración Social Mi Taller Creativo,TRV 1 B Este # 49 B - 20 Sur,4.543018000000075,-74.10695699999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LAS COLINAS,2017,468,23.2,Colegio Distrital José Marti - Sede B,DIAG 32 B Sur # 15 C - 25 / DIAG 32 B Sur # 13 B - 17,4.5743693100000655,-74.11286773999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LAS LOMAS,3604,811,22.5,Colegio Distrital Misael Pastrana Borrero,CRA 10 A # 39 - 05 Sur,4.564671510000039,-74.10835907999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LIBERTADOR II,3330,723,21.71,Colegio Distrital El Libertador,CLL 32 Sur # 24 B - 20,4.584036610000055,-74.11613920999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LICEO FEMENINO MERCEDES NARIÑO,385,101,26.23,Colegio Distrital Liceo Femenino Mercedes Nariño,AV CRA 14 # 23 - 24 Sur /CRA 14 # 22A - 24 Sur,4.580559060000041,-74.10338390999993
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LICEO PSICOPEDAGOGICO MARCO FIDEL SUAREZ,897,212,23.63,Colegio Liceo Psicopedagógico Marco Fidel Suárez,DIAG 46 Sur #13 - 40,4.567893390000052,-74.11835891999993
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LICEO SAN PABLO,582,115,19.76,Liceo Psicopedagógico San Pablo,TRV 5 G # 48 P - 03 /CLL 48 P Sur # 5 G - 07,4.5544558800000345,-74.11162578999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,LOS MOLINOS II SECTOR,4276,1094,25.58,Colegio Distrital Colombia Viva - Sede A,TRV 5 A # 48 M - 50 Sur,4.553589050000028,-74.10769519999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,MARCO FIDEL SUAREZ,3941,806,20.45,Colegio Distrital Reino de Holanda - Sede A,TRV 13 G Bis # 46 - 35 Sur,4.568143760000055,-74.12201370999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,MARIA CANO,2218,564,25.43,Colegio Distrital María Cano,TRV 5 U # 48 J - 30 Sur,4.559253420000061,-74.11541592999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,MARRUECOS APARTAMENTOS,2219,514,23.16,Salón Comunal Marruecos,CLL 48 P # 5 L - 40 Sur / CLL 48 Q Sur # 5 J - 86,4.554367680000041,-74.11256656999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,MIRADOR DE MARROCOS,653,142,21.75,Salón Comunal Mirador de Marrocos,TRV 5 P # 48 J - 31 Sur,4.557800500000042,-74.11357176999996
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,MOLINOS DEL SUR,8384,1801,21.48,Colegio Distrital Marruecos y Molinos - Sede A,CLL 49 D Bis Sur # 5 X - 02,4.555161540000029,-74.11787293999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,OLAYA,3264,760,23.28,Colegio Distrital Antonio Baraya -  Sede A,CLL 27 Sur # 22 A - 02,4.583496480000065,-74.10905678999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,PALERMO SUR,3135,699,22.3,Colegio Distrital Palermo Sur,TRV 2 B Bis # 49 D - 41 Sur,4.543099720000043,-74.10971793999994
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,PARROQUIAL SAN JOSE,856,199,23.25,Colegio Parroquial San José,TRV 13 H # 45 B - 33 Sur /TRV 13 H # 45 F - 33 Sur ,4.569197000000031,-74.12211399999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,PROVIDENCIA,798,155,19.42,Colegio Distrital Alfredo Iriarte - Sede C,TRV 11 A # 49 D - 12 Sur / TRV 11 D # 49 D - 57 Sur,4.56171992000003,-74.12083405999994
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,QUIROGA,3545,837,23.61,Colegio Distrital Clemencia Holguín de Urdaneta,CLL 30 Sur # 19 B - 25,4.579222340000058,-74.11055170999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,RAFAEL DELGADO SEDE C,489,82,16.77,Colegio Distrital Rafael Delgado Salguero - Sede C,CLL 41 Sur # 31 - 81 / CLL 41 Bis Sur # 31 - 46,4.587100000000021,-74.12519999999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,RAFAEL URIBE LA PAZ,1418,263,18.55,Colegio Distrital La Paz,DIAG 52 A Sur # 4 P - 10,4.543710450000049,-74.11728252999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,REINO DE HOLANDA,2381,451,18.94,Colegio Distrital Reino de Holanda - Sede B,DIAG 46 Sur # 12 A - 32,4.567280720000042,-74.11530817999994
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,RESURRECCION,1817,417,22.95,Colegio Distrital José Marti - Sede D,DIAG 32 B Sur # 12 B - 36 / CLL 36 D Sur # 11 D - 40 ,4.568414240000038,-74.10933182999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALON COMUNAL DIANAT SECTOR AYACUCHO,113,21,18.58,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALON COMUNAL LA MARQUEZA,1135,194,17.09,Salón Comunal La Marqueza,DIAG 49 B Bis A Sur # 1 B - 35 Este,4.542306560000043,-74.10688149999999
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALÓN COMUNAL CEBADAL,185,38,20.54,Salón Comunal Cebadal,CRA 4 D Bis # 52 - 95 Sur,4.543416000000036,-74.11507399999994
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALÓN COMUNAL CLARET,2032,468,23.03,Salón Comunal Claret,CLL 46 Sur # 27 - 30,4.583412800000076,-74.12849366999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALÓN COMUNAL INGLES,917,187,20.39,Salón Comunal Ingles,CLL 41 Sur # 27 - 87 / CRA 26 A # 41 - 10 Sur,4.5833639500000345,-74.12364274999999
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SALÓN COMUNAL LA PAZ NARANJOS,517,114,22.05,Salón Comunal La Paz Naranjos,DIAG 54 Sur # 3F - 17,4.541364460000068,-74.11372138999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SAN AGUSTIN SUR,5296,1074,20.28,Colegio Distrital San Agustín - Sede A,CLL 49 C Sur # 5 C - 41,4.547747280000067,-74.11336674999995
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SAN JORGE,1087,272,25.02,Colegio Distrital  Alexander Fleming - sede A,CLL 45 A Sur # 14 A - 19 / DIAG 45 Bis B Sur # 13F - 36,4.571675030000051,-74.11984847999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SAN JOSE,4311,941,21.83,,,,
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SAN JUANITO,824,193,23.42,Plazoleta entrada del almacén ARA - Conjunto Asturias Real,AV Caracas # 37 - 48 Sur,4.5758363200000645,-74.11861098999998
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,SANTA LUCIA,4141,957,23.11,Colegio Distrital Manuel del Socorro Rodríguez - Sede A,TRV 23 Bis # 44 - 90 Sur,4.577615820000062,-74.12599363999993
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,TORRE MAYOR,142,23,16.2,Colegio Distrital El Libertador Sede B,CLL 33 Sur # 26 G - 10,4.588368020000075,-74.11768288999997
Alcaldía 2023,18,LOCALIDAD 18 RAFAEL URIBE URIB,VILLA MAYOR LA NUEVA,2438,402,16.49,Salón Comunal Villa Mayor La Nueva,DIAG 41 Sur # 34 A -90,4.589394040000059,-74.12704195999999
Alcaldía 2023,19,LOCALIDAD 19 CIUDAD BOLIVAR,ALTOS DE JALISCO,698,141,20.2,Salón Comunal,CRA 18 K Bis # 61 B - 52 Sur,4.555775960000062,-74.13929741999993
